Theta, Alpha, Low_beta, High_beta, Gamma
1.1830737,0.319841737,0.504510314,0.321741948,0.392310201
1.168395441,1.124439313,2.400454207,0.993864288,1.04702785
2.694941084,4.360405776,3.523884366,0.700883024,0.412019884
3.122458995,1.895695517,3.886624189,0.398409705,0.388061556
2.280506274,2.042133363,5.459324553,0.530330135,0.36488388
1.1830737,0.319841737,0.504510314,0.321741948,0.392310201
1.168395441,1.124439313,2.400454207,0.993864288,1.04702785
2.694941084,4.360405776,3.523884366,0.700883024,0.412019884
3.122458995,1.895695517,3.886624189,0.398409705,0.388061556
1.872389948,1.842091263,1.299177999,0.326859378,0.241237554
0.496463131,0.53613563,0.65242201,0.442193756,0.328285123
1.219445643,2.334818667,4.011824371,1.154029216,1.301727632
8.655906535,18.02223805,5.827638962,1.262026917,0.780147906
2.104250554,1.787543447,1.448466157,0.34769602,0.266251782
1.872389948,1.842091263,1.299177999,0.326859378,0.241237554
0.496463131,0.53613563,0.65242201,0.442193756,0.328285123
1.219445643,2.334818667,4.011824371,1.154029216,1.301727632
8.655906535,18.02223805,5.827638962,1.262026917,0.780147906
2.104250554,1.787543447,1.448466157,0.34769602,0.266251782
1.872389948,1.842091263,1.299177999,0.326859378,0.241237554
0.496463131,0.53613563,0.65242201,0.442193756,0.328285123
1.219445643,2.334818667,4.011824371,1.154029216,1.301727632
8.655906535,18.02223805,5.827638962,1.262026917,0.780147906
2.104250554,1.787543447,1.448466157,0.34769602,0.266251782
1.872389948,1.842091263,1.299177999,0.326859378,0.241237554
0.496463131,0.53613563,0.65242201,0.442193756,0.328285123
1.219445643,2.334818667,4.011824371,1.154029216,1.301727632
8.655906535,18.02223805,5.827638962,1.262026917,0.780147906
2.104250554,1.787543447,1.448466157,0.34769602,0.266251782
1.872389948,1.842091263,1.299177999,0.326859378,0.241237554
0.496463131,0.53613563,0.65242201,0.442193756,0.328285123
1.219445643,2.334818667,4.011824371,1.154029216,1.301727632
8.655906535,18.02223805,5.827638962,1.262026917,0.780147906
2.104250554,1.787543447,1.448466157,0.34769602,0.266251782
1.096311359,0.964457426,0.835794274,0.364772154,0.267278002
0.965071209,0.734597792,0.700938605,0.628464393,0.29314374
0.830443921,1.818190722,4.18849439,0.885055017,1.405654989
35.49619416,12.31435259,8.371103743,2.191406287,0.714049025
1.646442478,0.948721818,1.393938784,0.392342008,0.272675306
1.096311359,0.964457426,0.835794274,0.364772154,0.267278002
0.965071209,0.734597792,0.700938605,0.628464393,0.29314374
0.830443921,1.818190722,4.18849439,0.885055017,1.405654989
35.49619416,12.31435259,8.371103743,2.191406287,0.714049025
1.646442478,0.948721818,1.393938784,0.392342008,0.272675306
1.096311359,0.964457426,0.835794274,0.364772154,0.267278002
0.965071209,0.734597792,0.700938605,0.628464393,0.29314374
0.830443921,1.818190722,4.18849439,0.885055017,1.405654989
35.49619416,12.31435259,8.371103743,2.191406287,0.714049025
1.646442478,0.948721818,1.393938784,0.392342008,0.272675306
1.096311359,0.964457426,0.835794274,0.364772154,0.267278002
0.965071209,0.734597792,0.700938605,0.628464393,0.29314374
0.830443921,1.818190722,4.18849439,0.885055017,1.405654989
35.49619416,12.31435259,8.371103743,2.191406287,0.714049025
1.646442478,0.948721818,1.393938784,0.392342008,0.272675306
1.096311359,0.964457426,0.835794274,0.364772154,0.267278002
0.965071209,0.734597792,0.700938605,0.628464393,0.29314374
0.830443921,1.818190722,4.18849439,0.885055017,1.405654989
35.49619416,12.31435259,8.371103743,2.191406287,0.714049025
1.646442478,0.948721818,1.393938784,0.392342008,0.272675306
2.298993671,1.285479216,1.193536337,0.381338944,0.238122361
1.246654861,0.930999206,0.622960845,0.365945498,0.188454309
0.658723213,1.013108719,1.239354063,0.287990434,0.551618821
26.43446164,3.71762971,6.719392973,1.50905944,0.533718246
3.352722547,1.532173076,1.369067489,0.429792519,0.263078566
2.298993671,1.285479216,1.193536337,0.381338944,0.238122361
1.246654861,0.930999206,0.622960845,0.365945498,0.188454309
0.658723213,1.013108719,1.239354063,0.287990434,0.551618821
26.43446164,3.71762971,6.719392973,1.50905944,0.533718246
3.352722547,1.532173076,1.369067489,0.429792519,0.263078566
2.298993671,1.285479216,1.193536337,0.381338944,0.238122361
1.246654861,0.930999206,0.622960845,0.365945498,0.188454309
0.658723213,1.013108719,1.239354063,0.287990434,0.551618821
26.43446164,3.71762971,6.719392973,1.50905944,0.533718246
3.352722547,1.532173076,1.369067489,0.429792519,0.263078566
2.298993671,1.285479216,1.193536337,0.381338944,0.238122361
1.246654861,0.930999206,0.622960845,0.365945498,0.188454309
0.658723213,1.013108719,1.239354063,0.287990434,0.551618821
26.43446164,3.71762971,6.719392973,1.50905944,0.533718246
3.352722547,1.532173076,1.369067489,0.429792519,0.263078566
2.298993671,1.285479216,1.193536337,0.381338944,0.238122361
1.246654861,0.930999206,0.622960845,0.365945498,0.188454309
0.658723213,1.013108719,1.239354063,0.287990434,0.551618821
26.43446164,3.71762971,6.719392973,1.50905944,0.533718246
3.352722547,1.532173076,1.369067489,0.429792519,0.263078566
1.995811834,1.176831462,1.090019302,0.404238256,0.23812266
1.594527281,0.57793911,0.424434024,0.32783464,0.272015527
1.340927146,1.496953834,2.35062395,0.475348839,0.694994646
3.723275641,3.240785901,4.746931975,0.618967694,0.77117047
2.324558763,1.468170059,1.152802362,0.472770103,0.260405568
1.995811834,1.176831462,1.090019302,0.404238256,0.23812266
1.594527281,0.57793911,0.424434024,0.32783464,0.272015527
1.340927146,1.496953834,2.35062395,0.475348839,0.694994646
3.723275641,3.240785901,4.746931975,0.618967694,0.77117047
2.324558763,1.468170059,1.152802362,0.472770103,0.260405568
1.995811834,1.176831462,1.090019302,0.404238256,0.23812266
1.594527281,0.57793911,0.424434024,0.32783464,0.272015527
1.340927146,1.496953834,2.35062395,0.475348839,0.694994646
3.723275641,3.240785901,4.746931975,0.618967694,0.77117047
2.324558763,1.468170059,1.152802362,0.472770103,0.260405568
1.995811834,1.176831462,1.090019302,0.404238256,0.23812266
1.594527281,0.57793911,0.424434024,0.32783464,0.272015527
1.340927146,1.496953834,2.35062395,0.475348839,0.694994646
3.723275641,3.240785901,4.746931975,0.618967694,0.77117047
2.324558763,1.468170059,1.152802362,0.472770103,0.260405568
1.995811834,1.176831462,1.090019302,0.404238256,0.23812266
1.594527281,0.57793911,0.424434024,0.32783464,0.272015527
1.340927146,1.496953834,2.35062395,0.475348839,0.694994646
3.723275641,3.240785901,4.746931975,0.618967694,0.77117047
2.324558763,1.468170059,1.152802362,0.472770103,0.260405568
1.671003152,1.562255152,2.668378254,0.710794071,0.443752378
2.641699166,0.419885912,0.884756782,0.491874029,0.597557096
1.896654618,2.340648765,6.573690886,1.309365387,2.022893403
3.311316345,5.625936592,8.88186121,0.849689006,1.667420994
2.176984392,1.597568648,3.226150094,0.820271769,0.502183709
1.671003152,1.562255152,2.668378254,0.710794071,0.443752378
2.641699166,0.419885912,0.884756782,0.491874029,0.597557096
1.896654618,2.340648765,6.573690886,1.309365387,2.022893403
3.311316345,5.625936592,8.88186121,0.849689006,1.667420994
2.176984392,1.597568648,3.226150094,0.820271769,0.502183709
1.671003152,1.562255152,2.668378254,0.710794071,0.443752378
2.641699166,0.419885912,0.884756782,0.491874029,0.597557096
1.896654618,2.340648765,6.573690886,1.309365387,2.022893403
3.311316345,5.625936592,8.88186121,0.849689006,1.667420994
2.176984392,1.597568648,3.226150094,0.820271769,0.502183709
1.671003152,1.562255152,2.668378254,0.710794071,0.443752378
2.641699166,0.419885912,0.884756782,0.491874029,0.597557096
1.896654618,2.340648765,6.573690886,1.309365387,2.022893403
3.311316345,5.625936592,8.88186121,0.849689006,1.667420994
2.176984392,1.597568648,3.226150094,0.820271769,0.502183709
1.671003152,1.562255152,2.668378254,0.710794071,0.443752378
2.641699166,0.419885912,0.884756782,0.491874029,0.597557096
1.896654618,2.340648765,6.573690886,1.309365387,2.022893403
3.311316345,5.625936592,8.88186121,0.849689006,1.667420994
2.176984392,1.597568648,3.226150094,0.820271769,0.502183709
1.680750574,0.8854488,5.348310883,0.652595113,0.508625476
2.922769625,0.631048612,1.320379749,0.750955423,1.079315168
2.444442892,1.999869846,9.339571837,1.792518539,2.6980708
3.932657582,2.137518966,19.89787262,1.24971524,1.814789994
2.286210987,1.090229005,7.12345323,0.719721925,0.577465664
1.680750574,0.8854488,5.348310883,0.652595113,0.508625476
2.922769625,0.631048612,1.320379749,0.750955423,1.079315168
2.444442892,1.999869846,9.339571837,1.792518539,2.6980708
3.932657582,2.137518966,19.89787262,1.24971524,1.814789994
2.286210987,1.090229005,7.12345323,0.719721925,0.577465664
1.680750574,0.8854488,5.348310883,0.652595113,0.508625476
2.922769625,0.631048612,1.320379749,0.750955423,1.079315168
2.444442892,1.999869846,9.339571837,1.792518539,2.6980708
3.932657582,2.137518966,19.89787262,1.24971524,1.814789994
2.286210987,1.090229005,7.12345323,0.719721925,0.577465664
1.680750574,0.8854488,5.348310883,0.652595113,0.508625476
2.922769625,0.631048612,1.320379749,0.750955423,1.079315168
2.444442892,1.999869846,9.339571837,1.792518539,2.6980708
3.932657582,2.137518966,19.89787262,1.24971524,1.814789994
2.286210987,1.090229005,7.12345323,0.719721925,0.577465664
1.680750574,0.8854488,5.348310883,0.652595113,0.508625476
2.922769625,0.631048612,1.320379749,0.750955423,1.079315168
2.444442892,1.999869846,9.339571837,1.792518539,2.6980708
3.932657582,2.137518966,19.89787262,1.24971524,1.814789994
2.286210987,1.090229005,7.12345323,0.719721925,0.577465664
2.036223637,1.459224183,3.50525445,0.612013879,0.367780847
3.790844818,0.903170924,1.288782739,0.703625623,0.896144106
3.723926288,1.378175652,8.027397937,1.914711568,2.106832114
3.018393226,0.88457844,13.96706453,1.039718746,1.496689619
1.938529439,1.474200296,4.689954427,0.724491566,0.504731919
2.036223637,1.459224183,3.50525445,0.612013879,0.367780847
3.790844818,0.903170924,1.288782739,0.703625623,0.896144106
3.723926288,1.378175652,8.027397937,1.914711568,2.106832114
3.018393226,0.88457844,13.96706453,1.039718746,1.496689619
1.938529439,1.474200296,4.689954427,0.724491566,0.504731919
2.036223637,1.459224183,3.50525445,0.612013879,0.367780847
3.790844818,0.903170924,1.288782739,0.703625623,0.896144106
3.723926288,1.378175652,8.027397937,1.914711568,2.106832114
3.018393226,0.88457844,13.96706453,1.039718746,1.496689619
1.938529439,1.474200296,4.689954427,0.724491566,0.504731919
2.036223637,1.459224183,3.50525445,0.612013879,0.367780847
3.790844818,0.903170924,1.288782739,0.703625623,0.896144106
3.723926288,1.378175652,8.027397937,1.914711568,2.106832114
3.018393226,0.88457844,13.96706453,1.039718746,1.496689619
1.938529439,1.474200296,4.689954427,0.724491566,0.504731919
2.036223637,1.459224183,3.50525445,0.612013879,0.367780847
3.790844818,0.903170924,1.288782739,0.703625623,0.896144106
3.723926288,1.378175652,8.027397937,1.914711568,2.106832114
3.018393226,0.88457844,13.96706453,1.039718746,1.496689619
1.938529439,1.474200296,4.689954427,0.724491566,0.504731919
1.003112189,1.384641659,3.850430871,0.561981012,0.439931965
1.394680277,1.154659062,1.592831268,0.530009033,0.450254598
1.500350471,0.871617174,6.418240742,1.533555983,1.630295526
1.607042706,3.00311656,8.219250848,0.842785671,1.670915339
1.165967698,1.402074543,4.002218162,0.639645268,0.597544192
1.003112189,1.384641659,3.850430871,0.561981012,0.439931965
1.394680277,1.154659062,1.592831268,0.530009033,0.450254598
1.500350471,0.871617174,6.418240742,1.533555983,1.630295526
1.607042706,3.00311656,8.219250848,0.842785671,1.670915339
1.165967698,1.402074543,4.002218162,0.639645268,0.597544192
1.003112189,1.384641659,3.850430871,0.561981012,0.439931965
1.394680277,1.154659062,1.592831268,0.530009033,0.450254598
1.500350471,0.871617174,6.418240742,1.533555983,1.630295526
1.607042706,3.00311656,8.219250848,0.842785671,1.670915339
1.165967698,1.402074543,4.002218162,0.639645268,0.597544192
1.003112189,1.384641659,3.850430871,0.561981012,0.439931965
1.394680277,1.154659062,1.592831268,0.530009033,0.450254598
1.500350471,0.871617174,6.418240742,1.533555983,1.630295526
1.607042706,3.00311656,8.219250848,0.842785671,1.670915339
1.165967698,1.402074543,4.002218162,0.639645268,0.597544192
0.775101959,1.806501436,3.127711775,0.362184564,0.424624169
0.47988986,1.021604967,0.851393364,0.443705202,0.355431035
1.063268474,1.631025224,3.319015506,1.343029508,1.033607711
2.324599982,5.52682375,6.315488512,0.650251653,1.003353157
1.133460499,1.9902502,3.160223924,0.386791287,0.480441427
0.775101959,1.806501436,3.127711775,0.362184564,0.424624169
0.47988986,1.021604967,0.851393364,0.443705202,0.355431035
1.063268474,1.631025224,3.319015506,1.343029508,1.033607711
2.324599982,5.52682375,6.315488512,0.650251653,1.003353157
1.133460499,1.9902502,3.160223924,0.386791287,0.480441427
0.775101959,1.806501436,3.127711775,0.362184564,0.424624169
0.47988986,1.021604967,0.851393364,0.443705202,0.355431035
1.063268474,1.631025224,3.319015506,1.343029508,1.033607711
2.324599982,5.52682375,6.315488512,0.650251653,1.003353157
1.133460499,1.9902502,3.160223924,0.386791287,0.480441427
0.775101959,1.806501436,3.127711775,0.362184564,0.424624169
0.47988986,1.021604967,0.851393364,0.443705202,0.355431035
1.063268474,1.631025224,3.319015506,1.343029508,1.033607711
2.324599982,5.52682375,6.315488512,0.650251653,1.003353157
1.133460499,1.9902502,3.160223924,0.386791287,0.480441427
0.775101959,1.806501436,3.127711775,0.362184564,0.424624169
0.47988986,1.021604967,0.851393364,0.443705202,0.355431035
1.063268474,1.631025224,3.319015506,1.343029508,1.033607711
2.324599982,5.52682375,6.315488512,0.650251653,1.003353157
1.133460499,1.9902502,3.160223924,0.386791287,0.480441427
1.252434951,2.04463487,2.134393855,0.420375026,0.357117248
0.942188165,0.621146977,0.549115153,0.558987216,0.454105836
1.805893202,1.901312523,2.642365684,1.154671945,0.64533015
3.354160004,5.816726131,6.808209085,0.87437969,0.760604397
2.428334159,2.73501665,2.649817804,0.449494786,0.372979738
1.252434951,2.04463487,2.134393855,0.420375026,0.357117248
0.942188165,0.621146977,0.549115153,0.558987216,0.454105836
1.805893202,1.901312523,2.642365684,1.154671945,0.64533015
3.354160004,5.816726131,6.808209085,0.87437969,0.760604397
2.428334159,2.73501665,2.649817804,0.449494786,0.372979738
1.252434951,2.04463487,2.134393855,0.420375026,0.357117248
0.942188165,0.621146977,0.549115153,0.558987216,0.454105836
1.805893202,1.901312523,2.642365684,1.154671945,0.64533015
3.354160004,5.816726131,6.808209085,0.87437969,0.760604397
2.428334159,2.73501665,2.649817804,0.449494786,0.372979738
1.252434951,2.04463487,2.134393855,0.420375026,0.357117248
0.942188165,0.621146977,0.549115153,0.558987216,0.454105836
1.805893202,1.901312523,2.642365684,1.154671945,0.64533015
3.354160004,5.816726131,6.808209085,0.87437969,0.760604397
2.428334159,2.73501665,2.649817804,0.449494786,0.372979738
1.252434951,2.04463487,2.134393855,0.420375026,0.357117248
0.942188165,0.621146977,0.549115153,0.558987216,0.454105836
1.805893202,1.901312523,2.642365684,1.154671945,0.64533015
3.354160004,5.816726131,6.808209085,0.87437969,0.760604397
2.428334159,2.73501665,2.649817804,0.449494786,0.372979738
1.120772289,1.665966449,2.638047904,0.523156146,0.344082695
0.883107674,0.389212717,0.616080982,0.518917152,0.408834044
1.307071411,0.90261034,1.989751701,0.905187698,0.621370209
2.408784751,4.640905596,7.483883087,1.419646481,0.703388262
2.306260498,2.513679995,2.631248169,0.55892697,0.387875644
1.120772289,1.665966449,2.638047904,0.523156146,0.344082695
0.883107674,0.389212717,0.616080982,0.518917152,0.408834044
1.307071411,0.90261034,1.989751701,0.905187698,0.621370209
2.408784751,4.640905596,7.483883087,1.419646481,0.703388262
2.306260498,2.513679995,2.631248169,0.55892697,0.387875644
1.120772289,1.665966449,2.638047904,0.523156146,0.344082695
0.883107674,0.389212717,0.616080982,0.518917152,0.408834044
1.307071411,0.90261034,1.989751701,0.905187698,0.621370209
2.408784751,4.640905596,7.483883087,1.419646481,0.703388262
2.306260498,2.513679995,2.631248169,0.55892697,0.387875644
1.120772289,1.665966449,2.638047904,0.523156146,0.344082695
0.883107674,0.389212717,0.616080982,0.518917152,0.408834044
1.307071411,0.90261034,1.989751701,0.905187698,0.621370209
2.408784751,4.640905596,7.483883087,1.419646481,0.703388262
2.306260498,2.513679995,2.631248169,0.55892697,0.387875644
1.120772289,1.665966449,2.638047904,0.523156146,0.344082695
0.883107674,0.389212717,0.616080982,0.518917152,0.408834044
1.307071411,0.90261034,1.989751701,0.905187698,0.621370209
2.408784751,4.640905596,7.483883087,1.419646481,0.703388262
2.306260498,2.513679995,2.631248169,0.55892697,0.387875644
